name,obj_type,raj2000,dej2000,constellation,maj_ax_deg,min_ax_deg,pos_ang,mag_b,mag_v,mag_j,mag_h,mag_k,surf_br_B,hubble_type,messier_nr,other_ngc,ic_cross,comname,notes
NGC6094,G,241.64125,72.49438888888889,UMi,0.030833334,0.023,113.0,14.42,,11.1,10.48,10.13,24.49,S0,,,,,
NGC6095,G,242.79570833333335,61.26797222222223,Dra,0.031666666,0.020833334,154.0,13.65,12.65,10.81,10.17,9.95,23.77,E-S0,,,,,
NGC6096,G,243.69458333333333,26.558833333333332,CrB,0.0165,0.008333334,124.0,15.4,,12.19,11.44,11.3,23.65,Sb,,,,,
NGC6097,G,243.60904166666666,35.10916666666667,CrB,0.018666666,0.009833333,159.0,14.65,,11.26,10.53,10.25,23.64,S0-a,,,,,
NGC6098,G,243.89241666666666,19.461972222222222,Her,0.026,0.018333333,154.0,14.41,,,,,24.2,E,,,,,
NGC6099,G,243.89816666666664,19.453388888888888,Her,0.023666667,0.016166667,139.0,14.94,,11.17,10.45,10.22,24.73,E,,,,,
NGC6100,G,244.21820833333334,0.8413055555555555,Se1,0.023666667,0.0165,112.0,14.62,,11.64,10.95,10.84,24.04,S0-a,,,,,
NGC6101,GCl,246.45237500000002,-72.20155555555556,Aps,0.075,,,10.9,10.08,,,,,,,,,,
NGC6102,G,243.90383333333335,28.158583333333333,CrB,0.013,0.0095,68.0,15.3,,12.7,12.07,11.87,23.23,Sbc,,,,,
NGC6103,G,243.93591666666669,31.963944444444444,CrB,0.012,0.0075,77.0,14.44,,11.98,11.35,11.02,22.11,Sc,,,,,
NGC6104,G,244.12787500000002,35.70805555555555,CrB,0.0145,0.0115,62.0,14.25,13.62,11.6,10.97,10.68,22.52,SBb,,,,,
NGC6105,G,244.28879166666667,34.87888888888889,CrB,0.011833333,0.0095,110.0,15.47,,11.86,11.27,10.92,23.38,SBa,,,,,
NGC6106,G,244.6965416666667,7.4108888888888895,Her,0.0365,0.019666666,139.0,12.79,12.2,10.51,9.83,9.62,22.73,Sc,,,,,
NGC6107,G,244.33387499999998,34.901944444444446,CrB,0.0265,0.017,36.0,14.85,13.76,,,,24.69,E,,,,,
NGC6108,G,244.35679166666665,35.13572222222222,CrB,0.015833333,0.010666667,105.0,15.05,,11.81,11.16,10.86,23.44,SBab,,,,,
NGC6109,G,244.41883333333334,35.00427777777777,CrB,0.017,0.016166667,85.0,13.87,12.81,11.29,10.57,10.33,22.81,E,,,,,
NGC6110,G,244.4332083333333,35.08697222222222,CrB,0.0115,0.0055,105.0,15.57,,12.36,11.67,11.4,23.16,Sa,,,,,
NGC6111,GPair,243.59500000000003,63.26111111111111,Dra,0.014166667,0.012,12.0,15.2,,11.74,11.0,10.7,23.53,E,,,,,
NGC6112,G,244.50233333333333,35.110277777777775,CrB,0.013,0.012166667,135.0,14.87,,11.64,11.01,10.71,23.2,E,,,,,
NGC6113,G,244.79391666666666,14.133638888888889,Her,0.0205,0.009666666,153.0,14.6,,11.32,10.57,10.24,23.73,S0,,,,,
NGC6114,G,244.59845833333333,35.174305555555556,CrB,0.0155,0.008833333,112.0,15.1,,12.16,11.46,11.4,23.36,Sab,,,,,
NGC6115,OCl,246.10991666666666,-51.94825,Nor,,,,10.29,9.8,,,,,,,,,,
NGC6116,G,244.7275,35.15397222222222,CrB,0.015666667,0.009666666,15.0,15.08,,11.77,11.09,10.87,23.25,SABb,,,,,
NGC6117,G,244.8256666666667,37.09522222222222,CrB,0.0175,0.0145,84.0,14.57,,12.3,11.59,11.25,23.31,Sc,,,,,
NGC6118,G,245.45258333333334,-2.283444444444444,Se1,0.07416666,0.029666666,59.0,12.44,11.71,9.72,9.02,8.7,23.65,Sc,,,,,
NGC6119,G,244.92487500000001,37.80630555555556,CrB,0.01,0.0076666665,73.0,15.39,,13.08,12.84,12.11,22.92,Sc,,,,,
NGC6120,G,244.95041666666665,37.77447222222222,CrB,0.008,0.0061666667,35.0,14.31,,11.48,10.79,10.47,21.26,Sb,,,,,
NGC6121,GCl,245.89749999999998,-26.525527777777775,Sco,0.47,,,,5.4,,,,,,4,,,,
NGC6122,G,245.03970833333332,37.79822222222222,CrB,0.018333333,0.004166667,160.0,15.54,,11.68,10.88,10.58,23.54,Sb,,,,,
NGC6123,G,244.33224999999996,61.93911111111111,Dra,0.015166666,0.0053333333,4.0,14.36,,11.43,10.76,10.52,22.66,S0-a,,,,,
NGC6124,OCl,246.3335833333333,-40.65369444444444,Sco,0.225,,,6.7,5.8,,,,,,,,,,
NGC6125,G,244.798125,57.98422222222223,Dra,0.023,0.023,40.0,13.0,12.0,10.07,9.41,9.13,22.57,E,,"6127,6128",,,
NGC6126,G,245.36637499999998,36.376638888888884,CrB,0.0155,0.012833334,22.0,14.61,13.62,11.12,10.44,10.11,23.21,E-S0,,,,,
NGC6127,Dup,244.798125,57.98422222222223,Dra,,,,,,,,,,,,6125,,,
NGC6128,Dup,244.798125,57.98422222222223,Dra,,,,,,,,,,,,6125,,,
NGC6129,G,245.43029166666665,37.99602777777778,CrB,0.0155,0.014,120.0,14.69,,11.32,10.65,10.34,23.38,E,,,,,
NGC6130,G,244.88933333333333,57.61497222222222,Dra,0.020333333,0.013,32.0,14.25,,11.65,10.9,10.7,23.04,Sbc,,,,,
NGC6131,G,245.46770833333335,38.93244444444444,CrB,0.018,0.017333332,25.0,13.79,13.28,11.55,10.82,10.66,22.67,SABc,,,,,
NGC6132,G,245.91183333333333,11.78625,Her,0.021333333,0.0071666664,127.0,14.71,,11.86,11.18,10.95,23.39,Sab,,,4602,,
NGC6133,Other,245.0717083333333,56.65241666666667,Dra,,,,,,,,,,,,,,,
NGC6134,OCl,246.94375000000002,-49.15116666666667,Nor,0.115,,,7.89,7.2,,,,,,,,,,
NGC6135,G,243.60366666666664,64.98275,Dra,0.016833333,0.0058333334,45.0,14.71,,12.14,11.41,11.21,23.48,,,,,,
NGC6136,G,245.24758333333335,55.970499999999994,Dra,0.015166666,0.008166667,94.0,15.37,,12.41,11.81,11.56,23.42,Sc,,,,,
NGC6137,G,245.76291666666665,37.92236111111111,CrB,0.029666666,0.015333333,180.0,13.43,12.45,10.51,9.81,9.55,23.51,E,,,,,
NGC6138,Dup,260.66675,41.10169444444445,Her,,,,,,,,,,,,6363,,,
NGC6139,GCl,246.9187916666667,-38.84975,Sco,0.075,,,11.03,9.68,6.45,5.75,5.56,,,,,,,
NGC6140,G,245.24233333333333,65.39055555555555,Dra,0.034833334,0.029666666,83.0,12.25,11.66,10.47,9.85,9.74,22.46,Sc,,,,,
NGC6141,G,245.77670833333332,40.85830555555555,Her,0.0071666664,0.0058333334,150.0,15.59,,12.4,11.66,11.53,,SBa,,,,,
NGC6142,G,245.83779166666667,37.258388888888895,CrB,0.024833333,0.008,165.0,14.65,,11.43,10.74,10.41,23.5,Sb,,,,,
NGC6143,G,245.42620833333334,55.086055555555554,Dra,0.018333333,0.0165,175.0,13.92,,11.64,11.06,10.76,23.18,SABb,,,,,
NGC6144,GCl,246.80891666666668,-26.024722222222223,Sco,0.09,,,10.55,9.63,,,,,,,,,,
NGC6145,G,246.25983333333332,40.946638888888884,Her,0.016333334,0.0085,2.0,14.89,,11.78,11.1,10.87,23.12,Sb,,,,,
NGC6146,G,246.29316666666668,40.89286111111111,Her,0.027666667,0.021,83.0,13.51,12.52,10.45,9.75,9.49,23.47,E,,,,,
NGC6147,G,246.27433333333335,40.92877777777778,Her,0.0095,0.008,50.0,15.44,,13.4,12.44,12.57,23.0,SABb,,,,,
NGC6148,G,246.76679166666665,24.09327777777778,Her,0.007,0.004,54.0,16.75,,13.8,12.98,12.65,23.28,Sb,,,,,
NGC6149,G,246.85095833333335,19.597194444444444,Her,0.020666666,0.0071666664,18.0,14.55,,11.19,10.52,10.28,23.59,S0,,,,,
NGC6150,G,246.45845833333328,40.48855555555555,Her,0.026833333,0.014166667,74.0,14.48,,11.12,10.41,10.11,24.27,E,,,,,
NGC6151,Other,249.6009166666667,-73.25244444444444,Aps,,,,,,,,,,,,,,,
NGC6152,OCl,248.19008333333335,-52.644,Nor,0.11,,,,8.1,,,,,,,,,,
NGC6153,PN,247.87766666666667,-40.25344444444444,Sco,0.006666667,,,11.5,10.9,9.94,9.93,9.06,,,,,,,
NGC6154,G,246.37700000000004,49.84025,Her,0.023333333,0.016666668,150.0,13.87,,11.1,10.4,10.19,23.28,Sa,,,,,
NGC6155,G,246.53474999999997,48.36680555555556,Her,0.022166668,0.014166667,147.0,13.06,,10.76,10.2,9.97,22.32,SBbc,,,,,
NGC6156,G,248.71895833333335,-60.61880555555556,TrA,0.031166667,0.026666667,149.0,12.35,11.98,9.76,9.03,8.7,22.28,Sc,,,,,
NGC6157,G,246.451625,55.36058333333334,Dra,0.015,0.0123333335,19.0,15.35,,12.07,11.39,11.31,23.99,E,,,,,
NGC6158,G,246.920375,39.382999999999996,Her,0.020333333,0.0165,81.0,14.68,13.69,11.5,10.83,10.58,23.98,E,,,,,
NGC6159,G,246.85512500000002,42.679722222222225,Her,0.025,0.017,126.0,14.89,14.3,11.22,10.57,10.23,24.25,E-S0,,,,,
NGC6160,G,246.92137499999998,40.92700000000001,Her,0.029833334,0.020333333,72.0,14.23,,10.76,10.01,9.78,24.29,E,,,,,
NGC6161,G,247.08595833333328,32.81063888888889,Her,0.012,0.004333333,153.0,15.62,,12.93,12.15,11.78,22.88,S?,,,,,
NGC6162,G,247.0932083333333,32.849333333333334,Her,0.0185,0.012,49.0,14.63,,11.43,10.72,10.43,23.58,S0,,,,,
NGC6163,G,247.1162916666667,32.84638888888889,Her,0.015,0.0101666665,24.0,15.26,,11.98,11.22,10.82,23.75,S0,,,,,
NGC6164,Neb,248.42433333333335,-48.08005555555556,Nor,0.0235,0.01,,7.12,6.71,5.87,5.74,5.64,,,,,,,
NGC6165,Neb,248.51437499999997,-48.150499999999994,Nor,0.041666668,0.008333334,,7.12,6.71,5.87,5.74,5.64,,,,,,,
NGC6166,G,247.1603333333334,39.55155555555556,Her,0.035666667,0.025666667,35.0,12.91,11.91,10.2,9.49,9.17,23.41,E,,,,,
NGC6166B,G,247.2217083333333,39.56,Her,0.0071666664,0.0058333334,176.0,15.72,,13.92,13.27,12.93,22.66,Sc,,,,,
NGC6166C,G,247.09712499999998,39.57030555555556,Her,0.0123333335,0.011833333,90.0,15.22,,12.47,11.58,11.46,23.45,E,,,,,
NGC6167,OCl,248.64575000000005,-49.77188888888889,Nor,0.12,,,7.58,6.7,,,,,,,,,,
NGC6168,G,247.83875,20.184944444444444,Her,0.0275,0.008,111.0,14.61,,11.7,11.03,10.64,23.31,Sd,,,,,
NGC6169,OCl,248.51929166666665,-44.04563888888889,Nor,0.07,,,,6.6,,,,,,,,,,
NGC6170,G,246.9020833333333,59.5625,Dra,0.013333334,0.011166667,85.0,14.84,,11.72,11.08,10.68,,E,,6176,,,
NGC6171,GCl,248.13300000000004,-13.053638888888889,Oph,0.13,,,9.96,8.85,,,,,,107,,,,
NGC6172,G,245.54291666666668,-1.5148611111111112,Se1,0.015,0.014833333,80.0,14.15,,10.81,10.12,9.8,22.85,E,,,1213,,
NGC6173,G,247.43708333333333,40.811611111111105,Her,0.033833332,0.023333333,145.0,13.15,12.14,10.26,9.61,9.36,23.53,E,,,,,
NGC6174,GPair,247.44866666666664,40.871972222222226,Her,0.015,,,,,,,,,,,,,,
NGC6174 NED01,G,247.44375000000002,40.87486111111111,Her,0.0068333335,0.004833333,150.0,16.56,,13.46,14.97,12.63,23.6,E,,,,,
NGC6174 NED02,G,247.44716666666665,40.87272222222222,Her,0.012,0.010833333,123.0,15.67,,12.73,11.98,11.98,23.7,S0,,,,,
NGC6175,GPair,247.49125000000004,40.62916666666667,Her,0.025,,,,,,,,,,,,,,
NGC6175 NED01,G,247.4897083333333,40.630722222222225,Her,0.024166666,0.014166667,97.0,14.74,,,,,23.86,Sbc,,6175N,,,
NGC6175 NED02,G,247.49191666666664,40.62855555555555,Her,0.022,0.0175,121.0,14.73,,10.65,9.88,9.59,24.04,I,,,,,
NGC6176,Dup,246.9020833333333,59.5625,Dra,,,,,,,,,,,,6170,,,
NGC6177,G,247.66199999999998,35.056444444444445,Her,0.027,0.018166667,19.0,14.61,,11.42,10.82,10.52,24.14,SBb,,,,,
NGC6178,OCl,248.946875,-45.64375,Sco,0.115,,,7.28,7.2,,,,,,,,,,
NGC6179,G,247.69604166666664,35.102250000000005,Her,0.006,0.0051666666,24.0,15.97,,13.1,12.42,12.24,22.56,S0-a,,,,,
NGC6180,G,247.6413333333333,40.53944444444444,Her,0.018166667,0.014166667,22.0,14.72,,11.59,10.85,10.6,23.77,E,,,,,
NGC6181,G,248.08733333333333,19.826555555555558,Her,0.039833333,0.0165,177.0,12.23,11.82,9.65,8.97,8.67,22.14,SABc,,,,,
NGC6182,G,247.39166666666668,55.51777777777778,Dra,0.025166666,0.009333333,144.0,14.46,,11.28,10.63,10.29,23.74,Sa,,,,,
NGC6183,G,250.42458333333332,-69.37216666666666,TrA,0.039333332,0.013333334,37.0,14.09,,9.8,9.07,8.76,,Sa,,,,,
NGC6184,G,247.89387500000004,40.56561111111112,Her,0.0155,0.009333333,121.0,14.91,,11.87,11.21,10.86,23.09,SABb,,,,,
NGC6185,G,248.32429166666665,35.34233333333333,Her,0.0245,0.013333334,3.0,14.42,,10.86,10.16,9.86,23.64,Sa,,,,,
NGC6186,G,248.60616666666672,21.540888888888887,Her,0.026166666,0.011666667,59.0,14.23,,10.63,9.87,9.6,23.53,Sa,,,,,
NGC6187,G,247.90291666666664,57.70666666666666,Dra,0.0125,0.010333333,140.0,15.34,,11.99,11.23,11.0,23.42,S0-a,,,,,
NGC6188,Neb,250.02433333333332,-48.66227777777778,Ara,0.33333334,0.2,,,,,,,,,,,,,
NGC6189,G,247.92041666666668,59.62611111111111,Dra,0.024833333,0.0125,27.0,13.22,,,,,22.41,SABc,,,,,
NGC6190,G,248.02791666666664,58.43897222222222,Dra,0.023666667,0.017333332,77.0,13.12,,11.11,10.52,10.21,22.63,Sc,,,,,
NGC6191,G,242.87704166666666,58.785833333333336,Dra,0.021666666,0.008166667,180.0,14.85,,11.46,10.75,10.46,23.34,SBbc,,,,,
NGC6192,OCl,250.09945833333336,-43.36680555555556,Sco,0.125,,,,8.5,,,,,,,,,,
NGC6193,OCl,250.33429166666667,-48.76252777777778,Ara,0.135,,,,,,,,,,,,,,
NGC6194,G,249.1547916666667,36.20044444444444,Her,0.015,0.011666667,112.0,14.41,,11.22,10.54,10.21,23.1,E,,,,,
NGC6195,G,249.13570833333335,39.02788888888889,Her,0.024,0.016166667,41.0,13.97,13.22,11.18,10.4,10.18,23.22,Sb,,,,,
NGC6196,G,249.47466666666665,36.073055555555555,Her,0.019,0.013666667,140.0,13.94,12.91,10.75,10.12,9.8,22.96,E-S0,,,4615,,
NGC6197,G,249.49949999999998,35.9955,Her,0.0125,0.0063333334,38.0,15.2,,11.92,11.3,11.03,22.93,SBab,,,4616,,
NGC6198,G,248.87770833333337,57.486777777777775,Dra,0.014666666,0.01,92.0,14.97,,11.87,11.05,11.01,23.6,E,,,,,
NGC6199,*,249.87070833333334,36.05897222222222,Her,,,,15.0,,14.5,14.03,14.08,,,,,,,
NGC6200,OCl,251.03062500000001,-47.46266666666667,Ara,0.135,,,7.74,7.4,,,,,,,,,,
NGC6201,G,250.0600416666667,23.76533333333333,Her,0.009333333,0.008,50.0,15.3,,12.05,11.12,10.98,,,,,,,
NGC6202,G,250.8467916666667,61.98394444444445,Dra,0.012,0.006666667,69.0,13.77,,11.35,10.59,10.31,21.43,Sab,,6226,,,
NGC6203,G,250.11420833333332,23.774833333333333,Her,0.017833333,0.017833333,0.0,15.29,,11.53,10.83,10.5,24.32,E,,,,,
NGC6204,OCl,251.53958333333333,-47.01697222222222,Ara,0.075,,,8.51,8.2,,,,,,,,,,
NGC6205,GCl,250.4234583333333,36.46130555555556,Her,0.275,,,,5.8,4.45,3.94,3.85,,,13,,,,
NGC6206,G,250.0329166666667,58.61736111111111,Dra,0.012,0.0105,94.0,14.49,,11.46,10.71,10.44,22.63,S0,,,1227,,
NGC6207,G,250.765625,36.83241666666667,Her,0.057666667,0.026833333,17.0,11.86,11.64,10.08,9.42,9.12,22.66,Sc,,,,,
NGC6208,OCl,252.36745833333336,-53.72833333333333,Ara,0.14,,,8.06,7.2,,,,,,,,,,
NGC6209,G,253.74025,-72.58663888888888,Aps,0.035166666,0.025666667,14.0,13.16,,10.3,9.61,9.17,23.2,SABb,,,,,
NGC6210,PN,251.123,23.799833333333332,Her,0.008333334,,,10.5,9.65,10.13,10.2,9.5,,,,,,,
NGC6211,G,250.36516666666665,57.78363888888889,Dra,0.021666666,0.015833333,95.0,13.76,14.3,10.57,9.94,9.69,23.13,S0,,,,,
NGC6212,G,250.84641666666667,39.806444444444445,Her,0.015166666,0.0135,84.0,14.87,15.0,11.83,11.14,10.9,23.54,E,,,,,
NGC6213,G,250.40495833333333,57.814861111111114,Dra,0.0115,0.0051666666,62.0,15.66,,12.18,11.48,11.19,23.58,,,,,,
NGC6214,G,249.88304166666666,66.03952777777778,Dra,0.016,0.013666667,156.0,14.25,,11.28,10.6,10.3,22.78,Sb,,,,,
NGC6215,G,252.778375,-58.99347222222222,Ara,0.044,0.039,83.0,11.89,11.16,9.21,8.5,8.28,22.64,Sc,,,,,
NGC6215A,G,253.24770833333332,-58.94799999999999,Ara,0.03266667,0.010666667,11.0,14.24,,11.38,10.63,10.24,23.66,Sb,,,,,
NGC6216,OCl,252.348375,-44.73152777777778,Sco,0.07,,,,10.1,,,,,,,,,,
NGC6217,G,248.16333333333333,78.19816666666668,UMi,0.037333332,0.027166666,155.0,11.88,12.82,9.68,8.99,8.68,22.12,Sbc,,,,,
NGC6218,GCl,251.81050000000002,-1.9478333333333333,Oph,0.185,,,8.52,6.07,,,,,,12,,,,
NGC6219,G,251.59379166666665,9.037861111111111,Her,0.013333334,0.010833333,158.0,15.14,,11.97,11.35,11.03,23.4,S0,,,,,
NGC6220,G,251.80533333333335,-0.27547222222222223,Oph,0.0255,0.016166667,134.0,15.2,,10.8,10.06,9.8,24.38,Sab,,,,,
NGC6221,G,253.192,-59.21861111111111,Ara,0.08066667,0.0525,1.0,10.73,10.54,8.1,7.36,7.12,22.54,Sc,,,,,
NGC6222,Dup,255.1891666666667,-44.65497222222222,Sco,,,,,,,,,,,,6259,,,
NGC6223,G,250.76795833333335,61.57891666666667,Dra,0.052666668,0.038833335,90.0,12.96,,10.09,9.34,9.11,24.18,E-S0,,,,,
NGC6224,G,252.07725000000002,6.312222222222222,Her,0.018333333,0.016833333,140.0,14.94,,11.09,10.31,10.06,23.84,E-S0,,,,,
NGC6225,G,252.08991666666665,6.222777777777778,Her,0.019666666,0.013166667,149.0,14.94,,11.13,10.45,10.2,23.99,E-S0,,,,,
NGC6226,Dup,250.8467916666667,61.98394444444445,Dra,,,,,,,,,,,,6202,,,
NGC6227,*,252.89049999999997,-41.23052777777777,Sco,,,,5.29,5.22,4.94,4.95,4.8,,,,,,,
NGC6228,G,252.01108333333337,26.213555555555555,Her,0.0155,0.0065,133.0,15.35,,12.56,11.81,11.73,23.39,Sb,,,,,
NGC6229,GCl,251.74525000000003,47.52780555555556,Her,0.08,,,9.38,9.86,7.98,7.43,7.33,,,,,,,
NGC6230,GPair,252.68624999999997,4.605,Her,0.028333334,,,,,,,,,,,,,,
NGC6230 NED01,G,252.67804166666667,4.605,Her,0.009666666,0.0058333334,124.0,16.19,,12.44,11.74,11.4,23.82,E,,,,,
NGC6230 NED02,G,252.69458333333333,4.604638888888889,Her,0.012,0.008666666,60.0,15.47,,11.83,11.11,10.84,23.6,E,,,,,
NGC6231,OCl,253.5455,-41.82425,Sco,0.23,,,2.83,2.6,,,,,,,,,,
NGC6232,G,250.83433333333332,70.63252777777778,Dra,0.0245,0.019333333,176.0,13.42,,11.32,10.66,10.33,23.15,Sa,,,,,
NGC6233,G,252.56541666666666,23.579833333333333,Her,0.024333334,0.012166667,28.0,14.61,,11.07,10.32,10.12,24.11,S0,,,,,
NGC6234,G,252.98891666666668,4.383527777777778,Oph,0.0123333335,0.011166667,39.0,15.33,,11.52,10.8,10.55,23.51,E,,,,,
NGC6235,GCl,253.3556666666667,-22.177444444444447,Oph,0.07,,,11.99,7.2,,,,,,,,,,
NGC6236,G,251.14437500000003,70.78022222222222,Dra,0.030333333,0.017833333,12.0,12.6,13.93,12.0,11.5,11.34,22.62,SABc,,,,,
NGC6237,Other,251.03141666666667,70.63480555555556,Dra,,,,,,,,,,,,,,,
NGC6238,G,251.81929166666663,62.14702777777777,Dra,0.011333333,0.0068333335,16.0,14.5,14.47,13.01,12.05,12.2,21.99,Sc,,,,,
NGC6239,G,252.52075000000002,42.739694444444446,Her,0.038333334,0.017833333,113.0,12.89,12.4,10.94,10.35,10.05,22.88,SBb,,,,,
NGC6240,G,253.24529166666667,2.4009166666666664,Oph,0.036666665,0.017166667,12.0,13.82,13.27,10.3,9.46,9.11,24.08,S0-a,,,4625,,
NGC6241,G,252.545625,45.420611111111114,Her,0.008666666,0.006,80.0,14.8,,11.71,11.08,10.75,22.69,Sbc,,,,,
NGC6242,OCl,253.88933333333335,-39.46094444444444,Sco,0.11,,,7.09,6.4,,,,,,,,,,
NGC6243,G,253.10954166666664,23.332583333333336,Her,0.020166667,0.01,152.0,14.85,,11.43,10.65,10.33,23.66,Sa,,,,,
NGC6244,G,252.01629166666666,62.20044444444444,Dra,0.025666667,0.0056666667,139.0,14.21,,11.03,10.22,10.06,23.26,Sa,,,,,
NGC6245,Other,251.34366666666668,70.80458333333333,Dra,,,,,,,,,,,,,,,
NGC6246,G,252.46966666666668,55.54205555555556,Dra,0.023,0.012166667,46.0,14.37,13.63,11.71,11.02,10.76,23.35,Sb,,,,,
NGC6246A,G,252.55825,55.38461111111111,Dra,0.036166668,0.021333333,164.0,14.16,12.49,11.28,10.82,10.44,24.29,Sc,,,,,
NGC6247,G,252.08433333333335,62.976416666666665,Dra,0.014833333,0.0046666665,56.0,13.81,,11.3,10.62,10.32,21.49,Sb,,,1233,,
NGC6248,G,251.59162499999996,70.35880555555556,Dra,0.0205,0.012666667,157.0,14.03,,,,,23.07,SBc,,,,,
NGC6249,OCl,254.42291666666668,-44.81188888888889,Sco,0.12666667,,,8.72,8.2,,,,,,,,,,
NGC6250,Cl+N,254.48362500000002,-45.936638888888886,Ara,0.16,,,6.14,5.9,,,,,,,,,,
NGC6251,G,248.13320833333333,82.5378888888889,UMi,0.027833333,0.024,20.0,13.94,14.0,10.06,9.31,9.03,23.9,E,,,,,
NGC6252,G,248.16904166666671,82.57677777777778,UMi,0.012666667,0.006,63.0,15.27,,11.43,10.65,10.42,22.96,Sab,,,,,
NGC6253,OCl,254.77137499999998,-52.70880555555556,Ara,0.1,,,,10.2,,,,,,,,,,
NGC6254,GCl,254.2874583333333,-4.099333333333333,Oph,0.155,,,,4.98,,,,,,10,,,,
NGC6255,G,253.69979166666667,36.50111111111111,Her,0.051666666,0.022833332,95.0,13.66,12.87,13.23,12.64,12.85,24.17,SBc,,,,,
NGC6256,GCl,254.88620833333337,-37.12141666666667,Sco,0.07,,,,,,,,,,,,,,
NGC6257,G,254.01462500000002,39.6455,Her,0.0145,0.0045,122.0,15.61,,12.92,12.27,12.03,23.24,SBc,,,,,
NGC6258,G,253.12412500000002,60.51452777777777,Dra,0.0145,0.011166667,65.0,14.48,,11.69,11.26,10.69,23.03,E,,,,,
NGC6259,OCl,255.1891666666667,-44.65497222222222,Sco,0.1,,,8.85,8.0,,,,,,,6222,,,
NGC6260,G,252.960875,63.71458333333333,Dra,0.0155,0.012833334,130.0,14.66,,11.79,11.02,10.94,23.1,Sbc,,,,,
NGC6261,G,254.12716666666668,27.9775,Her,0.018166667,0.007333333,85.0,15.15,,11.31,10.54,10.32,23.8,S0-a,,,,,
NGC6262,G,254.6783333333333,57.09838888888889,Dra,0.013,0.0053333333,77.0,14.55,,,,,23.16,E-S0,,,,,
NGC6263,G,254.18,27.82208333333333,Her,0.0175,0.0051666666,109.0,14.74,,11.24,10.54,10.25,23.69,E,,,,,
NGC6264,G,254.31720833333333,27.849611111111113,Her,0.013666667,0.008666666,24.0,15.44,15.4,12.39,11.59,11.41,23.37,SBb,,,,,
NGC6265,G,254.37125000000003,27.84422222222222,Her,0.014666666,0.0095,35.0,15.21,,11.72,11.06,10.75,23.65,S0,,,,,
NGC6266,GCl,255.30249999999995,-30.11236111111111,Oph,0.13,,,8.55,7.39,,,,,,62,,,,
NGC6267,G,254.53608333333335,22.98511111111111,Her,0.021666666,0.0165,33.0,13.93,,11.35,10.64,10.22,22.95,Sc,,,,,
NGC6268,OCl,255.54329166666668,-39.72822222222222,Sco,0.1,,,,9.5,,,,,,,,,,
NGC6269,G,254.49204166666664,27.854333333333336,Her,0.030666666,0.022,80.0,13.43,12.31,10.4,9.71,9.4,23.61,E,,,,,
NGC6270,G,254.68354166666668,27.859111111111112,Her,0.012,0.007833334,93.0,15.55,,12.46,11.54,11.35,23.64,,,,,,
NGC6271,G,254.71154166666668,27.96463888888889,Her,0.011166667,0.009,20.0,15.65,,12.03,11.38,11.0,23.51,E-S0,,,,,
NGC6272,G,254.74275,27.93091666666667,Her,0.009333333,0.004833333,159.0,15.49,,12.79,12.08,11.75,22.79,Sa,,,,,
NGC6273,GCl,255.657,-26.267944444444446,Oph,0.125,,,8.45,5.57,,,,,,19,,,,
NGC6274,GPair,254.8371666666667,29.943833333333334,Her,0.02,,,,,,,,,,,,,,
NGC6274 NED01,G,254.83541666666667,29.946416666666668,Her,0.01,0.0071666664,16.0,14.69,14.33,12.27,11.47,11.14,22.1,SBb,,,,,
NGC6274 NED02,G,254.83929166666667,29.940555555555555,Her,0.013833334,0.0028333333,117.0,16.6,,13.65,13.02,12.62,23.94,SBab,,,,,
NGC6275,G,253.88904166666669,63.24219444444444,Dra,0.012666667,0.007833334,146.0,15.29,17.37,13.41,13.1,12.74,23.09,SBd,,,,,
NGC6276,G,255.18787500000002,23.043999999999997,Her,0.010666667,0.009166666,130.0,15.08,,12.69,12.04,11.78,22.87,Sa,,,1239,,
NGC6277,*,255.20370833333334,23.03936111111111,Her,,,,,,,,,,,,,,,
NGC6278,G,255.20970833333334,23.011027777777777,Her,0.028833333,0.014333333,128.0,13.75,,9.96,9.21,8.99,23.63,S0,,,,,
NGC6279,G,254.75595833333333,47.23716666666667,Her,0.017333332,0.0145,34.0,14.78,,11.25,10.52,10.19,23.63,S0,,,,,
NGC6280,GPair,255.48954166666667,6.66575,Oph,0.011833333,0.010333333,137.0,15.5,,11.81,11.17,10.89,23.59,E,,,,,
NGC6281,OCl,256.1720833333334,-37.98522222222222,Sco,0.17,,,5.78,5.4,,,,,,,,,,
NGC6282,G,255.19629166666667,29.82061111111111,Her,0.012166667,0.009,45.0,15.15,,12.48,11.75,11.52,22.98,SBbc,,,,,
NGC6283,G,254.86070833333332,49.92197222222222,Her,0.0185,0.016333334,56.0,13.64,,11.73,11.16,10.83,22.68,Sc,,,,,
NGC6284,GCl,256.1197916666667,-24.764333333333337,Oph,0.11,,,10.72,7.43,7.52,6.97,6.82,,,,,,,
NGC6285,G,254.6000416666667,58.95597222222222,Dra,0.018,0.0095,110.0,14.5,,12.06,11.36,11.05,23.6,S0-a,,6286N,,,
NGC6286,G,254.63075,58.93625,Dra,0.020333333,0.018666666,35.0,14.13,,11.12,10.24,9.76,23.24,Sb,,6286S,,,
NGC6287,GCl,256.28891666666664,-22.708000000000002,Oph,0.09,,,11.49,10.3,7.6,7.15,6.73,,,,,,,
NGC6288,G,254.351875,68.45702777777777,Dra,0.012,0.008666666,110.0,15.24,,11.6,10.85,10.59,,E-S0,,,,,
